Company,Business Type,County,Total Employees,Number Affected,Date of Notice,Layoff Date,Closing Date,Reason for Dislocation,Classification,Reason Stated for Filing,Union,Contact,Phone,Case_ID
"EMD Chemicals, Inc.
   7 Skyline Drive
  Hawthorne, NY 10532",Wholesale chemicals,Westchester | WIB: WESTCH/PTNM | Region: HUDSON VALLEY,65,65,7/18/2007,11/30/2007,12/31/2007,Organizational & Operational changes,Plant Closing,Plant  Closing,No employees are represented by a union,"Robert Hecht, Vice President & General Counsel or
   Gail Colatrella, Vice President Human  Resources","Mr. Hecht (856) 426-6300 ext. 380 
  Ms. Colatrella (856) 423-6300 ext. 306",1600
"First Advantage Corporation
   63 South    Service Road, Suite 210
  Melville, NY 11747",Background Services Group,Suffolk | WIB: SUFFOLK | Region: LONG ISLAND,58,58,7/18/2007,9/17/2007,9/17/2007,Economic,Plant Closing,Plant  Closing,-----,"Robert T. Curtis, Area HR Director",(727) 290-1000 ext.  2359,1599
"International Paper
   Geneva  Container Plant
   294 Gambee Road
  Geneva, NY 14456",Box/container production,Ontario | WIB: FINGER LAKES | Region: FINGER LAKES,74,74,7/17/2007,9/12/2007 – 9/26/2007,12/31/2007,Continuing decline of box demand in upstate New York,Plant Closing,Plant  Closing,"United Steel, Paper and Allied-Industrial, Chemical  and Energy Workers International Union","Michael R. Filyaw, Segment Human Resources Leader",(330) 202-3005,1598
"Hydro Aluminum North America, Inc. - Casthouse  Facility
   9 Aluminum    Drive
  Ellenville, NY 12428",Extruded Aluminum Products - Aluminum Casting,Ulster |  WIB: ULSTER | Region: HUDSON VALLEY,53,53,7/16/2007,9/14/2007,9/30/2007,Economic - Possible sale of plant,Plant Closing,Plant  Closing,"United Steelworkers of America, AFL-CIO-CLC & USWA  Local 7338","Krista Lyons, Director, Human Resources",(410) 858-7889,1597
"Berry Plastics Corporation
   Flexible Films Division
   78 Fernbrook    Street
  Yonkers, NY 10705",Manufacturer of plastic packaging,Yonkers | WIB: Yonkers | Region: HUDSON  VALLEY,67,67,7/10/2007,7/10/2007,10/1/2007,Economic,Plant Closing,Plant  Closing,"United Crafts  and Industrial Workers, Local 91","John Matuscak, President - Flexible Films Division",(952) 885-9273,1596
"Liz Claiborne, Inc.
   650 Fifth    Avenue
  New York, NY 10022",Retail - clothing,New York | WIB: NEW YORK CITY | Region: NEW YORK CITY,46,46,7/12/2007,9/10/2007,9/10/2007,Economic,Other,Plant  Closing,None of the affected employees are  represented by a union.,"Elizabeth Wolfson, Director, Human Resources",(212) 626-5424,1595
"Circle Line Statue of Liberty Ferry, Inc. (Circle  Line)
   17 Battery    Place, Ste. 715
   New York, NY 10004",Ferry transportation of passengers from New York and New Jersey to Liberty and  Ellis Islands.,New York | WIB: NEW YORK CITY | Region: NEW YORK CITY,165,165,7/11/2007,9/10/2007,9/10/2007,"United States National Park  Service’s (NPS) decision not to renew the concession agreement between it and  Circle Line for the transportation of passengers from New   York and New Jersey to Liberty and  Ellis Islands.  On June 28, 2007, the NPS awarded the concessions contract for the ferry  service to Hornblower Cruises and Events (“Hornblower”). Pursuant to its  soon-to-expire agreements with the NPS, Circle Line must sell its fleet of  boats and transfer control of the concessions operation to Hornblower;  Hornblower, however, is not under any obligation to hire any current Circle  Line employees.",,Plant  Closing,"International  Longshoremen’s Association, AFL-CIO","J. B. Meyer, President",(212) 809-0808,1592
"The Stop & Shop Supermarket Company LLC - Store  525
   330 Route 211 East
  Middletown, NY 10940",Supermarket,Orange | WIB: ORANGE | Region: HUDSON VALLEY,109,109,7/9/2007,7/31/2007,7/31/2007,Economic,Plant Closing,Plant  Closing,"United Food  and Commercial Workers International Union, AFL-CIO (UFCW), Locals 1262 & 464","Gail Jordan, Vice President, Human Resources",(732) 661-3649,1590
"Waste Management of New York,  LLC (Brooklyn Hauling Company)
   101 Varick Avenue
   Brooklyn, NY 11237",Waste collection,Kings | WIB: NEW YORK CITY | Region: NEW YORK CITY,180,180,7/3/2007,8/31/2007,-----,"Waste  Management contracted to sell certain assets of the Brooklyn Hauling Company to  Action Environmental Services, Inc. The  sale is expected to occur on or about 8/31/07; and as a result, Waste  Management will terminate the employment of these employees. The buyer plans to hire an unspecified number  of the former Waste Management employees.",,Conditional  Mass Layoff,"RWDSU, Local 116, Teamsters Local 813 and  Teamsters Local 282","Teresa Beiter, Human Resources Manager",518-755-4305,1589
"Gibbs & Cox, Inc.
   3 West 35th    Street and 485 7th Avenue.  Room 605T
   New York, NY 10001New York, NY 10018",Naval architects and marine engineers,New York | WIB: NEW YORK CITY | Region: NEW YORK CITY,43,12,7/2/2007,7/1/2007,-----,"Gibbs  & Cox, Inc was not awarded the AWD contract;  therefore a reduction in workforce was necessary.",,Layoff,There is no union that represents employees at  this facility.,"Lisa Russell, HR Director",(703) 416-3671,1588
"Bombardier Services Corporation
   JFK International   Airport, Bldg. 77 Eastern Road
  Jamaica,  NY  11430",Line maintenance services at JFK Airport,Queens | WIB: NEW YORK CITY | Region: NEW YORK CITY,7,7,7/2/2007,8/31/2007,8/31/2007,Comair termination of contract effective 8/31/07,,Plant  Closing,-----,"Marlena Booth, Human Resources",(304) 848-5045,1587
"Mobius Management Systems, Inc.
   120 Old Post    Road
   Rye, NY 10580","Mobius  Management Systems, Inc. is a leading provider of comprehensive software  solutions for enterprise archiving and records management",Westchester | WIB: WESTCH/PTNM | Region: HUDSON VALLEY,184,184,6/18/2007,8/14/2007,8/27/2007,"Allen  Systems Group, Inc. (ASG) has acquired Mobius Management Systems, Inc. (Mobius)",,Plant  Closing,The employees are not represented by any  union; and there will be no available “bumping rights.”,"Mr. Tom Romnios, Senior VP of Global Human Resources  at ASG",(239) 213-3413,1583
"SONY BMG Studios
   460 West 54th    Street
  New York, NY 10019",Recording studio,New York | WIB: NEW YORK CITY | Region: NEW YORK CITY,148,137,6/14/2007,8/15/2007,8/31/2007,Economic,Plant Closing,Plant  Closing,Fifty-three (53) of the one hundred and  forty-eight (148) positions are represented by a union.,Clemon Williams,(212) 833-5221,1581
"ProFoods  Restaurant Supply, Inc. (a wholly owned subsidiary of BJ's 
   Wholesale Club, Inc.)
   53-01 11th    Street
  Long Island City, NY 11101",Food products & supplies sales,Queens & Bronx | WIB: NEW YORK CITY | Region: NEW YORK CITY,64,64 (49 FT; 15 PT),1/9/2007,1/9/20067,1/26/2007,Economic,Plant Closing,Plant  Closing,Employees are not represented by a union.,"Ken Rowell, Assistant VP Manager of Field HR and Labor  Management 
  Phone: (508) 651-6196",,1580
"ARAMARK Management Services Limited Partnership  (ARAMARK)
   850 East 138th    Street
  New York, NY 10454",Provide  laundry services at Mt. Sinai,New York | WIB: NEW YORK CITY | Region: NEW YORK CITY,57,57,4/26/2007,7/1/2007,7/15/2007,"The Linen Services contract between The Mount Sinai  Hospital (Mt. Sinai) and ARAMARK Management Services  Limited Partnership (ARAMARK), to provide laundry services at 
  Mt. Sinai is scheduled to terminate sometime during the period  of July 1 – July 15, 2007. As a result,  ARAMARK will permanently close its laundry operations at company location noted  above.",Plant Closing,Plant  Closing,"Local 1199,  SEIU","Jim Valeri, Human Resources Director",(215) 238-3078,1579
"Bookspan
   401 Franklin    Avenue
  Garden City, NY 11530","Parent company of Doubleday Entertainment (the leading  marketer of book clubs and merchandise via direct mail and e-commerce in the U.S.) and Yes  Solutions (a preeminent provider of creative, media and logistics services.)",Nassau | WIB: HEMPSTEAD  | Region: LONG ISLAND,530,236,5/24/2007,The first job eliminations will occur on 5/21/07 with  subsequent staggered job eliminations taking place through August 2007.,-----,Economic,Mass Layoff,Mass  Layoff,Employees do not have bumping rights at this work  site. The employees at the work site are  not represented by a union.,"Janet C. Wolf, Senior Vice President",(516) 490-4550,1578
"St. Vincent's Midtown Hospital
   415 West 51st    Street
   New York, NY 10019",Hospital,New York | WIB: NEW YORK CITY | Region: NEW YORK CITY,600 - 700,600 - 700,6/12/2007,Separations  will begin on 8/13/2007,11/16/2007,Berger Commission impacted closure,,Plant  Closing,"1199 SEIU, RN Division; 1199 SEIU, Technical &  Service Employees; Special and Superior  Officers Benevolent Association","John Hernandez, Director Human Resources",(212) 459-8423,1577
"Becker-Parkin Dental Supply Company, Inc.
   450 W.    33rd Street
   New York, NY 10001",Dental supplies and Equipment,"New York | WIB: New York City | Region: New York City 
   Long Island / WIB: Nassau  (Hempstead) / Region: Long   Island",138,138,6/11/2007,Layoffs will begin on 7/1/07,9/1/2007,"Company  being purchased by Henry Schein, Inc. on 6/29/07",Plant Closing,Plant  Closing,"No employee at either location is  represented by a union, and employees do not have “bumping” rights.","Craig Greenberg, CFO",(212) 216-0758,1576
"Prudential Financial, Inc. 
   Prudential  Equity Group (PEG) facility
   One New    York Plaza,  13th Floor
  New York, NY","Institutional equity research, sales and trading  business",New York | WIB: NEW YORK CITY | Region: NEW YORK CITY,295,295,6/7/2007,"Layoffs  will commence within 14 days of August 14, 2007 and run through 
  January 11, 2008",1/11/2008,Economic,Plant Closing,Plant  Closing,There is no union that represents employees  at this facility,"Suzanne Cavanaugh McCabe, VP, Human Resources",(212) 778-5944,1574
"Swissport Cargo Services and Lufthansa
   JFK International   Airport
  Jamaica,  NY",Cargo handling,Queens | WIB: NEW YORK CITY | Region: NEW YORK CITY,224,149,6/6/2007,7/31/2007,-----,Swissport Cargo Services and Lufthansa will terminate  their Cargo Agreement at JFK   International Airport  effective 7/31/07.,Mass Layoff,Mass  Layoff,Local 851 -  Brotherhood of Teamsters,"Mr. Orlando Sargeant, Station Manager – JFK",(718) 578-6932,1572
"Brunswick Hospital Center's Nursing Home and
     PMR Building, both located at:
   366 Broadway
  Amityville, NY 11701",Nursing Home and PMR,Suffolk | WIB: SUFFOLK | Region: LONG ISLAND,223,223 103-Nursing Home; 120-PMR,5/31/07,5/23/2007 (PMR); 5/30/2007 (Nursing Home),5/23/2007 (PMR); 5/30/2007 (Nursing Home),Berger Commission impacted closure and because of  other unforeseeable business circumstances.,Plant Closing,Plant  Closing,-----,"Meltzer, Lippe, Goldstein & Breitsone, LLP 
   Attn: Peter A. Schneider, Esq.",(516) 747-0300  ext. 179,1570
"Bookspan
   401 Franklin    Avenue
  Garden City, NY 11530","Parent company of Doubleday Entertainment (the leading  marketer of book clubs and merchandise via direct mail and e-commerce in the U.S.) and Yes  Solutions (a preeminent provider of creative, media and logistics services.)",Nassau | WIB: HEMPSTEAD  | Region: LONG ISLAND,530,236,5/24/2007,The first job eliminations will occur on 5/21/07 with  subsequent staggered job eliminations taking place through August 2007.,-----,Economic,Mass Layoff,Mass  Layoff,Employees do not have bumping rights at this work  site. The employees at the work site are  not represented by a union.,"Janet C. Wolf, Senior Vice President",(516) 490-4550,1568
"Columbia Home Loans, LLC (CHL)
   400 Columbus    Avenue
   Valhalla, NY 10595",Mortgage loan broker,Westchester | WIB: WESTCH/PTNM | Region: HUDSON VALLEY,42,42,5/21/2007,7/3/2007,7/15/2007,Sudden and unexpected downturn in the subprime loan  market.,,Plant  Closing,The affected employees at this facility are  not represented by any union.,"Anne Johnson, SVP/Director of Human Resources",(732) 240-4500,1565
"Moore Wallace Albany 
 an RR  Donnelley Company
   120 Industrial    Park Boulevard
   Albany, NY 12206",Commercial Printing,Albany  | WIB: CAPITAL DISTRICT | Region: CAPITAL  DISTRICT,74,74,5/21/2007,7/21/2007,7/21/2007,"As a result of recent acquisitions by RR Donnelley,  the plant closure is necessitated by the redundancies that resulted from the  acquisitions.",,Plant  Closing,The affected employees are not represented  by a union.,"Robert Lewandusky, Vice President General Manager",(518) 435-2123,1563
"Faradyne Motors LLC
   1000 Technology    Parkway
  Newark, NY 14513",Manufacturer of submersible pump motors,Wayne | WIB: FINGER LAKES | Region: FINGER LAKES,80,50,5/16/2007,8/1/2007,-----,Economic,Mass Layoff,Mass  Layoff,-----,Diane Cantisano,(585) 331-5985,1562
"Community Premier Plus
   549 West 180th    Street, 2nd  Floor
  New York, NY 10033",Private not-for-profit health plan providing  for the needs of people in Manhattan and the Bronx.,New York | WIB: NEW YORK CITY | Region: NEW YORK CITY,114,114,5/15/2007,7/15/2007,7/15/2007,Economic,Plant Closing,Plant  Closing,1199 SEIU  represents 54 of the employees.,"Colette Orakwue, Director, Human Resources",(718) 742-2659,1561
"Citigroup Inc. (family of companies)
  New York","Banking, insurance, and investment services",New York | WIB: NEW YORK CITY | Region: NEW YORK CITY,-----,"1,073",5/4/2007,4/23/2007 – 2/1/2008,-----,Economic,Mass Layoff,Mass  Layoff,"No union represents these employees, nor do  any of the employees have a policy permitting “bumping rights.”","Roberto Hiriart, Senior HR Officer 
   Global  Consumer Group",-----,1556
"Brunswick Hospital Center's Nursing Home
   366 Broadway
  Amityville,   NY 11701",Nursing Home,Suffolk | WIB: SUFFOLK | Region: LONG ISLAND,127,127,5/4/2007,5/30/2007,5/30/2007,Berger Commission impacted closure,,Plant  Closing,-----,"Randi Palmer, Director of Human Resources",(631) 789-7307 or (631) 789-7281,1555
"McNaughton  Apparel Group, Inc. (wholly owned subsidiary of Jones Apparel Group,
   Inc.) 
   498 7th Avenue
  New York,   NY 10018",Manufacturing: Ladies' sportswear,New York | WIB: NEW YORK CITY | Region: NEW YORK CITY,-----,86,5/4/2007,7/16/2007,-----,Economic,Layoff,Layoff,None of the affected employees is  represented by a union and none has any bumping rights.,"Aida Tejero-DeColli, Executive VP of Human Resources
   Jones Apparel Group, Inc.",(215) 781-5207,1554
"Arcelor International America, LLC
   350 Hudson    Street, 4th  Floor
  New York,   NY 10014",Metals Service Center,New York | WIB: NEW YORK CITY | Region: NEW YORK CITY,72,72,5/4/2007,6/29/2007,7/13/2007,Economic,,Plant  Closing,There are no bargaining rights that apply to  the affected employees.,"Dale G. Huyvaert, Mittal Steel USA",(312) 899-3836,1553
"Thermo Fisher Scientific
   26 Tech Valley    Drive
  East Greenbush, NY 12061",Air Quality Equipment Manufacturer,Rensselaer / WIB: Albany/Rens./Schenectady / Region: Capital District,79,79,5/3/2007,"The first separation may occur as early as 6/4/07;  however, the majority of separations are expected to occur between the middle  of July 2007 and the end of October 2007.",10/26/2007,"Business consolidation into Franklin, MA  location",,Plant  Closing,The affected  employees are not represented by a Union.,"Susan Jezierny, HR Generalist",(508) 553-1584,1551
"Baumann & Sons Buses, Inc.
   35 Norm Avenue
  Bedford, NY 10507",Bus Company,Westchester | WIB: WESTCH/PTNM | Region: HUDSON VALLEY,97,97,5/1/2007,Layoffs will occur sometime between 6/15/07 and  6/29/07.,-----,Loss of contract with Bedford Public   School District,Mass Layoff,Mass  Layoff,IBT Local 456,"James J. Poisella, Jr., Director of Human Resources",(631) 471-4600 ext. 111,1550
"New York Periodicals Distributors, Inc.
   105 Kuhn Road
  Syracuse, NY 13208","Book, Periodical, and Newspaper Merchant Wholesalers","Onondaga | WIB: Onondaga | Region: Central  Region
   St. Lawrence / WIB: St. Lawrence /  Region: North Country",105,105,5/1/2007,During the 14-day period beginning 6/27/07,7/11/2007,"Sale of business operations to Hudson-RPM Distributors,  LLC",Plant Closing,Plant  Closing,The affected employees at these sites are  not represented by a union and do not have any bumping rights.,"Daniel E. Murphy, General Manager",(315) 455-2856,1549
"May Kwan Si, Inc. (Ollies Noodle Shop)
   200B W.    44th Street
  New York, NY 10036",Restaurant,New York | WIB: NEW YORK CITY | Region: NEW YORK CITY,75,75,4/30/2007,4/30/2007,4/30/2007,Loss of lease,Plant Closing,Plant  Closing,The affected employees at this facility are  not represented by a union.,"Tsu Yue Wang, President",(718) 359-7834,1548
"Contec Holdings, Ltd.
   1011 State    Street
  Schenectady, NY 12307",Cable-box repair company,Schenectady  | WIB: CAPITAL DISTRICT | Region: CAPITAL  DISTRICT,410,"131 - In  accordance with 29 U.S.C. 2104, the company shall provide wages and benefits to  all employees affected by this layoff for a period of 60 days.",4/30/2007,4/26/2007,-----,Economic,Layoff,Layoff,The employees affected by this layoff are  not represented by a union.,"Kimberly Miscavage, Senior HR Generalist",(518) 382-8000 ext. 2603,1547
"Bush Industries, Inc.
   315 Fair Oak    Street
  Little Valley, NY 14755",Ready to assemble furniture and case goods,Cattaraugus | WIB: ALL/CAT | Region: WESTERN REGION,90,90,4/27/2007,6/29/2007,8/31/2007,"Economic. On  4/2/07, a petition for TAA and ATAA was filed by 
  Soul Cherradi alleging job  losses due to increased imports of like or directly competitive article(s) from  a foreign country(s) and shifted production of the article(s) to a foreign  country(s).",Plant Closing,Plant  Closing,-----,"Soul Cherradi, Director of Employee Relations",(716) 665-2510 ext. 3329,1546
"ARAMARK Management Services Limited Partnership  (ARAMARK)
   850 East 138th    Street
  New York, NY 10454",Provide  laundry services at Mt. Sinai,New York | WIB: NEW YORK CITY | Region: NEW YORK CITY,57,57,4/26/2007,7/1/2007,7/15/2007,"The Linen Services contract between The Mount Sinai  Hospital (Mt. Sinai) and ARAMARK Management Services  Limited Partnership (ARAMARK), to provide laundry services at 
  Mt. Sinai is scheduled to terminate sometime during the period  of July 1 - July 15, 2007. As a result,  ARAMARK will permanently close its laundry operations at company location noted  above.",Plant Closing,Plant  Closing,"Local 1199,  SEIU","Jim Valeri, Human Resources Director",(215) 238-3078,1544
"Eden Park Health Services, Inc.
   136 Parkway Drive
  Cobleskill, NY 12043",Nursing Home,Schoharie | WIB: FMS | Region: CENTRAL REGION,180,180,4/24/2007,"The closing will be conducted in phases with the first  terminations beginning in April, 2007.",7/23/2007,New Ownership for their Northeast operations (Eden  Park Management Inc.) and economic reasons at the Cobleskill facility.,Plant Closing,Plant  Closing,The workers are not represented by a  union.,"Charles J. Myers, Director of Human Resources",(518) 436-4731,1543
"Fremont Investment & Loan
   555 Taxter    Road, Suite 220
  Elmsford, NY 10523",Originating and funding sub-prime mortgages,Westchester | WIB: WESTCH/PTNM | Region: HUDSON VALLEY,-----,169,4/24/2007,5/18/2007,-----,Current market conditions and the deterioration of the  U.S.  mortgage market,,Layoff,-----,Barbara Soria,(714) 961-2208,1542
"WMC-GEMB Mortgage Corp.
   1 Ramland Road
   Orangeburg, NY",Mortgage Business,Rockland | WIB: ROCKLAND | Region: HUDSON VALLEY,500,168,4/20/2007,6/18/2007,-----,Current  market conditions and the deterioration of the U.S. mortgage market,,Mass  Layoff,None of the employees are represented by a  union.,"John A. Makarewich, Senior Vice President & Counsel",(818) 736-7306,1540
"WellPoint Inc. National Government Services
   25 Orville    Drive
  Bohemia,  NY  11716",Commercial health benefits company,Suffolk | WIB: SUFFOLK | Region: LONG ISLAND,117,63,4/16/2007,"6/15/07 – 53
   7/31/07 – 10",-----,This  layoff is driven primarily by the Centers for Medicare and Medicaid Services  (CMS) decision to consolidate beneficiary customer service and written  correspondence activities in other locations.,Mass Layoff,Mass  Layoff,"The  associates employed at the Bohemia,  NY facility are not represented by a union.  No bumping rights exist, nor are there any jobs to which these  associates may be bumped.","Jane Hurley, Manager, Human Resources",(315) 442-4054,1538
"Outsourcing Solutions, Inc. (OSI) 
  North Shore Agency (NSA)
   751 Summa    Avenue 
  Westbury,   NY 11590",Adjustment & Collection Services,Nassau | WIB: HEMPSTEAD  | Region: LONG ISLAND,43,43,4/16/2007,4/30/2007,6/1/2007,"Outsourcing  a portion of their production operations and relocating remaining operations to a new location in Melville, NY",,Plant  Closing,The workforce of OSI and NSA is not  represented by a labor organization and there is no provision for bumping  rights.,"Peter A. Pugal, Senior Vice President HR Services",(262) 787-4120,1537
"Amherst Injection Molding
   500 Commerce    Drive
  Amherst, NY 14228",Production  of custom injection molded thermoplastic components and assemblies for the  automotive and consumer goods industries.,Erie | WIB: ERIE | Region: WESTERN  REGION,161,161,4/11/2007,5/1/2007,11/1/2007,Economic,,Plant  Closing,U.A.W Local  #2094,"Karen A. Hess, HR Manager",(716) 691-6223 Ext. 119,1535
"Crotched Mountain Crotched  Mountain
   1873 Western    Avenue 573 Main Street,    Suite #1
   Albany, NY  12203 Cobleskill, NY 12043",Serve individuals with disabilities and their families,"Albany  | WIB: Capital District | Region: Capital District
   Schoharie / WIB: FMS / Region:  Central Region",70,70 (both locations combined),4/9/2007,6/4/2007,6/30/2007,Economic,,Plant  Closing,There are no  unions which represent the employees of Crotched Mountain,"Meredith P. Cook, Counsel",(603)  629-4511,1534
"New  Century Financial Corporation (on behalf of itself and its subsidiaries, New  Century 
  Mortgage Corporation and Home123  Corporation)
  2 Bluehill Plaza, 1st Floor
  Pearl River, NY 10965 2 Huntington  Quadrangle, Suites   1S01 and 1S04
  Melville, NY 11747",Nationwide specialty mortgage banking company,"Rockland | WIB: Rockland | Region: Hudson Valley 
   Suffolk  / WIB: Suffolk / Region: Long Island  Region",140,140  (all 3 locations),4/6/2007,4/2/2007,4/2/2007,Economic,,Plant  Closing,The affected employees are unrepresented,"Tim Clark, Vice President, Human Resources",(866) 598-8678,1533
"PT Petro Corp and Getty Terminals Corp.
   3023 Greenpoint    Avenue
  Long Island City,   NY 11101",Petroleum terminals,"Queens & Bronx | WIB: New York City | Region: New York City 
   Nassau  / WIB: Nassau Co. (Hempstead) / Region: Long Island 
   Rensselaer  / WIB: Albany/Rens./Schenectady / Region: Capital District
   
  Contact: Carolann Gaites, Director of Human Resources",-----,13,3/30/2007,5/31/2007,*,Economic,Other,Layoff,"United Service Workers Union  - IUJAT, Local 355",,(516) 542-4999,1530
"Van Der Moolen Specialists USA, LLC
   45 Broadway
  New York, NY 10006",Specialist firm on New York Stock Exchange,New York | WIB: NEW YORK CITY | Region: NEW YORK CITY,152,15 (assigned to the Company’s corporate offices),3/27/2007,5/22/2007 through 5/26/2007,-----,New and advanced technology by the NYSE,,Layoff,There is no collective bargaining agreement  or collective bargaining agent for the affected employees. No bumping rights to other employment exist.,Bill Floyd-Jones,(646) 576-2868,1526
"ACC Capital Holdings (and its subsidiaries)
  (Ameriquest  Mortgage Company, AMC Mortgage Services and Argent Mortgage
   Company)
   333 Westchester    Avenue
  White Plains,   NY",Process loans through independent mortgage brokers,"Westchester  | WIB: WESTCH/PTNM | Region: HUDSON VALLEY 
    New York City /  WIB: New York City  / Region: NYC",146,146,3/26/2007,5/25/2007,6/8/2007,Restructuring and consolidating corporate functions,Plant Closing,Plant  Closing,"There are no bumping rights in existence  with respect to the affected employees, nor are there any unions representing  the affected employees.","Lori Grigg,  Senior Vice President, Human Resources",(714) 558-5355 extension 14492,1525
"Ferro Electronic Material Systems   4511 Hyde Park    Boulevard   Niagara Falls, NY 14305",Production of dielectric and industrial ceramic  products for the electronic materials for manufacturers and other marketplaces.,Niagara | WIB: NIAGARA | Region: WESTERN  REGION,140,140,3/19/2007,"The first group of employees will be permanently  separated during the period 
  May 15 – 28, 2007 with the  final shutdown to occur by year-end at the latest.",12/07,Diminished demands for types of products produced,Plant Closing,Plant  Closing,United  Steelworkers Local 12230 represents 114 of the affected employees.,"Donald R. Kantner, SPHR",(716) 278-9425,1524
"Holiday Inn - JFK Airport   144-02 135th    Avenue   Jamaica,  NY  11436",Hotel,Queens | WIB: NEW YORK CITY | Region: NEW YORK CITY,205,205,3/19/2007,3/23/2007,-----,"Field Hotel Associates, L.P. owns and operates the  Holiday Inn – JFK   Airport. Field Hotel Associates, L.P. has agreed to  sell the Hotel to McSam Hotel Group LLC pursuant to an auction sale, which has  been approved by the United States Bankruptcy Court for the Eastern District of  Pennsylvania and which is currently scheduled to become effective as March 23,  2007.",Conditional Mass Layoff,Conditional  Mass Layoff,New York  Hotel and Motel Trades Council,"Michael Lamond, Corporate Director of Human Resources",(484) 684-1411,1523
"Oneida Ltd. (distribution facility)
   100 Highbridge    Road
  Sherrill, NY 13461",Distribution of table flatware,Oneida  | WIB: HMO | Region: CENTRAL  REGION,46,46,3/14/2007,5/14/2007,5/27/2007,Due to the closing of the Manufacturing facility in  March 2005.,Plant Closing,Plant  Closing,-----,"Wilber D. Allen, Director, Human Resources",(315) 361-3943,1522
"Bon-Ton
  3151 Sheridan Drive
  Eggertsville, NY  14226",Department store,"Erie | WIB: Erie  | Region: Western Region
  Monroe / WIB:  Monroe / Region:  Finger Lakes Region",73,73,3/13/2007,5/12/2007,5/12/2007,Expiration of lease,Plant Closing,Plant Closing,-----,"Dennis Clouser, Executive Vice President, Human Resources",(717) 751-3297,1521
"Wegmans  Food Markets, Inc.
  Wegmans Meat Center 
   1500 Brooks Avenue
  Rochester,   NY 14603",Manufacturing division (meat processing center),Monroe | WIB: MONROE | Region: Finger Lakes,240,240,3/13/2007,5/11/2007,8/5/2007,Economic,,Plant  Closing,-----,"Karen Laughlin, Manufacturing HR Coordinator",(585) 429-3778,1520
"PricewaterhouseCoopers LLP
   One Lincoln   Center
  Syracuse,   NY 13202",Accounting firm,Onondaga | WIB: ONONDAGA | Region: CENTRAL  REGION,68,68,3/12/2007,5/31/2007,5/31/2007,The decision to close was part of a national  evaluation of the firms market strategy and growth priorities.,Plant Closing,Plant  Closing,"None of the employees are represented by a  union, and employees will have no bumping rights.",John W. Oleniczak,(312) 298-2929,1519
"Photocircuits Corporation
   31 and 45    Sea Cliff Avenue
  Glen Cove,   NY",Circuit board manufacturer,Nassau | WIB: OYSTER BAY | Region: LONG ISLAND,722,722,3/6/2007,3/9/2007,3/23/2007,Economic,,Plant  Closing,The employees are not represented by a  union.,"John Ciampi, Director of Human Resources",(516) 609-1000,1517
"Konica Minolta Graphic Imaging U.S.A., Inc.
   71 Charles    Street
  Glen Cove,   NY 11542",Manufacturer of graphic arts supplies,Nassau | WIB: OYSTER BAY | Region: LONG ISLAND,283,283,3/6/2007,5/4/2007,6/30/2007,Economic,,Plant  Closing,The employees are not represented by a  union.,"Stephen Schuster, President or Frank Shapiro,  Senior Vice President",(516) 674-2595/(201) 934-4743,1516
"Forth & Towne
   675 6th Avenue and 2640    Pallsades Center Drive
  West Nyack, NY",Clothing retail,Rockland | WIB: ROCKLAND | Region: HUDSON VALLEY,115,115,3/6/2007,5/1/2007,6/30/2007,"Gap, Inc. has decided not to move forward  with a roll-out of its Forth & Towne store concept resulting in store  closing.",,Plant  Closing,-----,"Rhian Grespan, Vice President, Human Resources",(917) 332-2667,1515
"PetSmart
   1989 Transit    Way and 1901 Transit Way
  Brockport,   NY 14420","Distribution center, call center, and retail store",Monroe | WIB: MONROE | Region: FINGER LAKES,250,250,3/6/2007,"The first wave of employee lay-offs is expected to  occur on May 4, 2007 and run through December 2007.",1/1/2008,Economic,,Plant  Closing,No affected employee is represented by a  labor union.,"Jennifer Browning, Senior Counsel, PetSmart or Ken  Barckett, Field People VP",(623) 587-2213/(623) 587-2729,1514
"Hydro Aluminum North America, Inc.
   (aluminum extrusion operations)
   9 Aluminum    Drive
  Ellenville,   NY 12428",Energy and aluminum supplier; metal extrusion,Ulster |  WIB: ULSTER | Region: HUDSON VALLEY,296,246 (The extrusion operations will cease; the casthouse  operations will continue.),3/5/2007,5/14/2007,6/30/2007,Economic,,Plant  Unit Closing,"United  Steelworkers of America  (USWA), AFL-CIO, CLC Local 7834 and 7834-A",Anne Denford,(410) 487-8094,1513
"HP Hood LLC
   Crowley Foods, Albany  DIvision
  Albany,   NY 12206",Milk Production and Warehouse,Albany  | WIB: CAPITAL DISTRICT | Region: CAPITAL  DISTRICT,99,78,2/27/2007,14 day period beginning 4/28/2007,5/12/2007,Economic,,Plant  Closing,"Bakery, Laundry, Beverage Drivers","Stephen Lawson, Director of Human Resouces",(413) 726-2367,1512
"Crysteel  Manufacturing Inc
  TBEI-Fulton
   1902  Rte. 57 
  Fulton,   NY 13069",Manufacturer  of truck bodies and equipment,Oswego | WIB: Oswego | Region: CENTRAL REGION,64,64,2/22/2006,4/22/2007,4/22/2007,Economic,,Plant  Closing,--,Kris  Burke,(315) 598-0708,1511
